price,min_price,max_price,beds,min_beds,max_beds,baths,min_baths,max_baths,house_type,address,postal_code,state,city,pictures,pictures1,permalink,cats,dogs
1025.0,,,0.0,,,1.0,,,apartment,3125 Sinton Rd # Aucmeh,80907,CO,Colorado Springs,https://ap.rdcpix.com/02160cc2f1a3efa4d3ab295d7a5e7791l-m4075125152od-w480_h360_x2.webp,https://ap.rdcpix.com/02160cc2f1a3efa4d3ab295d7a5e7791l-m3473106305od-w480_h360_x2.webp,3125-Sinton-Rd-Aucmeh_Colorado-Springs_CO_80907_M91615-10009,True,True
1035.0,,,0.0,,,1.0,,,apartment,3125 Sinton Rd # Aucmwq,80907,CO,Colorado Springs,https://ap.rdcpix.com/b6c66f12be18a22675b5af542b4c9a29l-m4075125152od-w480_h360_x2.webp,https://ap.rdcpix.com/b6c66f12be18a22675b5af542b4c9a29l-m3473106305od-w480_h360_x2.webp,3125-Sinton-Rd-Aucmwq_Colorado-Springs_CO_80907_M96944-94181,True,True
1645.0,,,0.0,,,1.0,,,apartment,23680 E Easter Dr # 19105,80016,CO,Aurora,https://ap.rdcpix.com/0e7a47d09d08b70f8ef01d619aab7a47l-m4058329263od-w480_h360_x2.webp,https://ap.rdcpix.com/0e7a47d09d08b70f8ef01d619aab7a47l-m235165547od-w480_h360_x2.webp,23680-E-Easter-Dr-19105_Aurora_CO_80016_M98805-78680,True,True
1116.0,,,0.0,,,1.0,,,apartment,1030 S Chelton Rd # 7101,80910,CO,Colorado Springs,https://ap.rdcpix.com/1d865d45d10990c3ab38e4cc51b7aee5l-m298894844od-w480_h360_x2.webp,https://ap.rdcpix.com/1d865d45d10990c3ab38e4cc51b7aee5l-m1319560893od-w480_h360_x2.webp,1030-S-Chelton-Rd-7101_Colorado-Springs_CO_80910_M90010-41675,True,True
1116.0,,,0.0,,,1.0,,,apartment,1030 S Chelton Rd # 1101,80910,CO,Colorado Springs,https://ap.rdcpix.com/a2f1dfb74d0cff9e662bdf664282f16cl-m298894844od-w480_h360_x2.webp,https://ap.rdcpix.com/a2f1dfb74d0cff9e662bdf664282f16cl-m1319560893od-w480_h360_x2.webp,1030-S-Chelton-Rd-1101_Colorado-Springs_CO_80910_M91073-79954,True,True
1116.0,,,0.0,,,1.0,,,apartment,1030 S Chelton Rd # 1102,80910,CO,Colorado Springs,https://ap.rdcpix.com/7c14439ecb1ef12e5214108e2820c07fl-m298894844od-w480_h360_x2.webp,https://ap.rdcpix.com/7c14439ecb1ef12e5214108e2820c07fl-m1319560893od-w480_h360_x2.webp,1030-S-Chelton-Rd-1102_Colorado-Springs_CO_80910_M93382-08556,True,True
1290.0,,,0.0,,,1.0,,,apartment,9999 E Yale Ave Apt C103,80231,CO,Denver,https://ap.rdcpix.com/551c2c9f5445e26f7523255971505ddel-m1183193010od-w480_h360_x2.webp,https://ap.rdcpix.com/551c2c9f5445e26f7523255971505ddel-m2586143903od-w480_h360_x2.webp,9999-E-Yale-Ave-Apt-C103_Denver_CO_80231_M93536-61511,True,True
1395.0,,,0.0,,,1.0,,,apartment,4982 S Ulster St Apt 710,80237,CO,Denver,https://ap.rdcpix.com/292cb33c9a4ddd74245d63198d52c7cdl-m3366572212od-w480_h360_x2.webp,https://ap.rdcpix.com/292cb33c9a4ddd74245d63198d52c7cdl-m661748300od-w480_h360_x2.webp,4982-S-Ulster-St-Apt-710_Denver_CO_80237_M98977-25735,True,True
1415.0,,,0.0,,,1.0,,,apartment,4982 S Ulster St Apt 1018,80237,CO,Denver,https://ap.rdcpix.com/99e6422e112558e87c7ca477a57484e6l-m3366572212od-w480_h360_x2.webp,https://ap.rdcpix.com/99e6422e112558e87c7ca477a57484e6l-m661748300od-w480_h360_x2.webp,4982-S-Ulster-St-Apt-1018_Denver_CO_80237_M98481-77282,True,True
1595.0,,,0.0,,,1.0,,,apartment,13631 Shepard Hts # 10-106,80921,CO,Colorado Springs,https://ap.rdcpix.com/3bed3f9c21de4a46e317040369e634c6l-m842161874od-w480_h360_x2.webp,https://ap.rdcpix.com/3bed3f9c21de4a46e317040369e634c6l-m386648295od-w480_h360_x2.webp,13631-Shepard-Hts-10-106_Colorado-Springs_CO_80921_M97817-59754,True,True
1259.0,,,0.0,,,1.0,,,apartment,9999 E Yale Ave Apt F103,80231,CO,Denver,https://ap.rdcpix.com/2d7537ba11ff30d8c41002258cd5be76l-m1183193010od-w480_h360_x2.webp,https://ap.rdcpix.com/2d7537ba11ff30d8c41002258cd5be76l-m2586143903od-w480_h360_x2.webp,9999-E-Yale-Ave-Apt-F103_Denver_CO_80231_M98982-69950,True,True
1262.0,,,0.0,,,1.0,,,apartment,9999 E Yale Ave Apt A213,80231,CO,Denver,https://ap.rdcpix.com/2c163677aefccf3842eb30a19ab6320al-m1183193010od-w480_h360_x2.webp,https://ap.rdcpix.com/2c163677aefccf3842eb30a19ab6320al-m2586143903od-w480_h360_x2.webp,9999-E-Yale-Ave-Apt-A213_Denver_CO_80231_M96312-96209,True,True
1247.0,,,0.0,,,1.0,,,apartment,3300 S Tamarac Dr Apt E107,80231,CO,Denver,https://ap.rdcpix.com/6466a9b667f58657c54191193751f79cl-m553960509od-w480_h360_x2.webp,https://ap.rdcpix.com/6466a9b667f58657c54191193751f79cl-m523559635od-w480_h360_x2.webp,3300-S-Tamarac-Dr-Apt-E107_Denver_CO_80231_M93101-39731,True,True
1240.0,,,0.0,,,1.0,,,apartment,8405 E Hampden Ave # 107,80231,CO,Denver,https://ap.rdcpix.com/f3a19285022a849972234475117c600dl-m2785193048od-w480_h360_x2.webp,https://ap.rdcpix.com/f3a19285022a849972234475117c600dl-m2597044859od-w480_h360_x2.webp,8405-E-Hampden-Ave-01-07M_Denver_CO_80231_M90437-82830,True,True
,825.0,1275.0,,0.0,1.0,,1.0,1.0,apartment,10370 Ute Pass Ave,80819,CO,Green Mountain Falls,https://ar.rdcpix.com/08dfd581bd2fab88815ee478203b8b10c-f1551337178od-w480_h360_x2.webp,https://ar.rdcpix.com/08dfd581bd2fab88815ee478203b8b10c-f2817901153od-w480_h360_x2.webp,10370-Ute-Pass-Ave_Green-Mountain-Falls_CO_80819_M28384-44046,False,False
1510.0,,,0.0,,,1.0,,,apartment,3300 S Tamarac Dr Apt J105,80231,CO,Denver,https://ap.rdcpix.com/8308450e4a1943dacc30c047b88be4ffl-m553960509od-w480_h360_x2.webp,https://ap.rdcpix.com/8308450e4a1943dacc30c047b88be4ffl-m523559635od-w480_h360_x2.webp,3300-S-Tamarac-Dr-Apt-J105_Denver_CO_80231_M95666-78919,True,True
2006.0,,,0.0,,,1.0,,,apartment,3100 Pearl Pkwy Apt 305,80301,CO,Boulder,https://ap.rdcpix.com/af169b9f5e7dfb98819fad49ac203579l-m896605828od-w480_h360_x2.webp,https://ap.rdcpix.com/af169b9f5e7dfb98819fad49ac203579l-m579455286od-w480_h360_x2.webp,3100-Pearl-Pkwy-Apt-305_Boulder_CO_80301_M90116-62992,True,True
1972.0,,,0.0,,,1.0,,,apartment,3100 Pearl Pkwy Apt 410,80301,CO,Boulder,https://ap.rdcpix.com/17db60d0a1aee3260ef1c67e5280de74l-m896605828od-w480_h360_x2.webp,https://ap.rdcpix.com/17db60d0a1aee3260ef1c67e5280de74l-m579455286od-w480_h360_x2.webp,3100-Pearl-Pkwy-Apt-410_Boulder_CO_80301_M91960-63271,True,True
1698.0,,,0.0,,,1.0,,,apartment,13650 E Colfax Ave Apt 1230,80011,CO,Aurora,https://ap.rdcpix.com/6df2f7279a492e1aef7bf1beecff65dbl-m2150429937od-w480_h360_x2.webp,https://ap.rdcpix.com/6df2f7279a492e1aef7bf1beecff65dbl-m126637295od-w480_h360_x2.webp,13650-E-Colfax-Ave-Apt-1230_Aurora_CO_80011_M90451-62122,True,True
1555.0,,,0.0,,,1.0,,,apartment,10215 Crescent Meadow Blvd # 18105,80134,CO,Parker,https://ap.rdcpix.com/715b2872fdf8f39505e9a4956b197fe5l-m1508893776od-w480_h360_x2.webp,https://ap.rdcpix.com/715b2872fdf8f39505e9a4956b197fe5l-m214823105od-w480_h360_x2.webp,10215-Crescent-Meadow-Blvd-18105_Parker_CO_80134_M90403-81132,True,True
1510.0,,,0.0,,,1.0,,,apartment,10215 Crescent Meadow Blvd # 44104,80134,CO,Parker,https://ap.rdcpix.com/78f02f2e53d91951c7a816825b8898e8l-m1508893776od-w480_h360_x2.webp,https://ap.rdcpix.com/78f02f2e53d91951c7a816825b8898e8l-m214823105od-w480_h360_x2.webp,10215-Crescent-Meadow-Blvd-44104_Parker_CO_80134_M91148-64961,True,True
1085.0,,,0.0,,,1.0,,,apartment,980 S Dexter St Apt 2,80246,CO,Denver,https://ap.rdcpix.com/3654624071/716e33d4e508b1e0ad2cb0729d0ba196l-m0od-w480_h360_x2.webp,https://ap.rdcpix.com/716e33d4e508b1e0ad2cb0729d0ba196l-m2348361813od-w480_h360_x2.webp,980-S-Dexter-St-Apt-2_Denver_CO_80246_M98894-37111,,
1473.0,,,0.0,,,1.0,,,apartment,7700 E Peakview Ave # 131,80111,CO,Centennial,https://ap.rdcpix.com/796f3caa87dbc72738d62b3f646a1449l-m985835092od-w480_h360_x2.webp,https://ap.rdcpix.com/796f3caa87dbc72738d62b3f646a1449l-m2455035385od-w480_h360_x2.webp,7700-E-Peakview-Ave-131_Centennial_CO_80111_M96660-69768,True,True
1993.0,,,0.0,,,1.0,,,apartment,14770 Orchard Pkwy # 01-125,80023,CO,Westminster,https://ap.rdcpix.com/ad8ddca6a649ca11b61b4223a35b36c6l-m2928709337od-w480_h360_x2.webp,https://ap.rdcpix.com/ad8ddca6a649ca11b61b4223a35b36c6l-m1532965570od-w480_h360_x2.webp,14770-Orchard-Pkwy-01-125_Westminster_CO_80023_M99756-49539,True,True
1682.0,,,0.0,,,1.0,,,apartment,10020 Trainstation Cir # 1-341,80124,CO,Lone Tree,https://ap.rdcpix.com/cc0f6c0d8935d549b04b041dceb951d1l-m2907228659od-w480_h360_x2.webp,https://ap.rdcpix.com/cc0f6c0d8935d549b04b041dceb951d1l-m1664139272od-w480_h360_x2.webp,10020-Trainstation-Cir-1-341_Lone-Tree_CO_80124_M92690-02070,True,True
1682.0,,,0.0,,,1.0,,,apartment,10020 Trainstation Cir # 1-374,80124,CO,Lone Tree,https://ap.rdcpix.com/1218d321bb447e8f0458b6ea736f2b89l-m2907228659od-w480_h360_x2.webp,https://ap.rdcpix.com/1218d321bb447e8f0458b6ea736f2b89l-m1664139272od-w480_h360_x2.webp,10020-Trainstation-Cir-1-374_Lone-Tree_CO_80124_M93358-21346,True,True
1687.0,,,0.0,,,1.0,,,apartment,10020 Trainstation Cir # 1-468,80124,CO,Lone Tree,https://ap.rdcpix.com/2e75a00bc8bd1846a5e8bec23e61b601l-m2907228659od-w480_h360_x2.webp,https://ap.rdcpix.com/2e75a00bc8bd1846a5e8bec23e61b601l-m1664139272od-w480_h360_x2.webp,10020-Trainstation-Cir-1-468_Lone-Tree_CO_80124_M99203-04686,True,True
800.0,,,1.0,,,1.0,,,apartment,5203 Belle Star Dr # 4,80922,CO,Colorado Springs,https://ap.rdcpix.com/9ee99916ac96568024ee85811227c52cl-m3167543700od-w480_h360_x2.webp,https://ap.rdcpix.com/9ee99916ac96568024ee85811227c52cl-m2305845052od-w480_h360_x2.webp,5203-Belle-Star-Dr-4_Colorado-Springs_CO_80922_M92021-79350,True,True
2194.0,,,0.0,,,1.0,,,apartment,158 Inverness Dr W Apt C114,80112,CO,Centennial,https://ap.rdcpix.com/ff64abd4caa9c42536b20126a26583a4l-m1113732497od-w480_h360_x2.webp,https://ap.rdcpix.com/ff64abd4caa9c42536b20126a26583a4l-m3364491164od-w480_h360_x2.webp,158-Inverness-Dr-W-Apt-C114_Englewood_CO_80112_M96557-37074,True,True
1042.0,,,0.0,,,1.0,,,apartment,2470 S Quebec St # S1,80231,CO,Denver,https://ap.rdcpix.com/300df2925eb812579ff8c49f6acf2cd7l-m3512672339od-w480_h360_x2.webp,https://ap.rdcpix.com/300df2925eb812579ff8c49f6acf2cd7l-m3389509697od-w480_h360_x2.webp,2470-S-Quebec-St-S1_Denver_CO_80231_M90963-28819,True,True
2428.0,,,0.0,,,1.0,,,apartment,9300 E Mineral Ave Apt 525,80112,CO,Centennial,https://ap.rdcpix.com/0c04481ecfc7b1dfebb218ac756dbdcal-m1114403125od-w480_h360_x2.webp,https://ap.rdcpix.com/0c04481ecfc7b1dfebb218ac756dbdcal-m938656978od-w480_h360_x2.webp,9300-E-Mineral-Ave-Apt-525_Centennial_CO_80112_M94567-68081,True,True
1399.0,,,0.0,,,1.0,,,apartment,8000 E Girard Ave Apt 114,80231,CO,Denver,https://ap.rdcpix.com/e355858203c169f66b946636d8b86cf0l-m4085766725od-w480_h360_x2.webp,https://ap.rdcpix.com/e355858203c169f66b946636d8b86cf0l-m1635342934od-w480_h360_x2.webp,8000-E-Girard-Ave-Apt-114_Denver_CO_80231_M97290-22059,True,True
800.0,,,1.0,,,2.0,,,apartment,7765 Chancellor Dr # 5,80920,CO,Colorado Springs,https://ap.rdcpix.com/83023630bfe9bc64cd718e5e74211b50l-m652878613od-w480_h360_x2.webp,https://ap.rdcpix.com/83023630bfe9bc64cd718e5e74211b50l-m1728745483od-w480_h360_x2.webp,7765-Chancellor-Dr-5_Colorado-Springs_CO_80920_M90832-59772,True,True
,2250.0,2250.0,,3.0,3.0,,2.0,2.0,apartment,4860 Denys Dr,80547,CO,Timnath,https://ar.rdcpix.com/e8d3a1582c252f5e51a11fcb2bcc66c1c-f407452941od-w480_h360_x2.webp,https://ar.rdcpix.com/e8d3a1582c252f5e51a11fcb2bcc66c1c-f649874726od-w480_h360_x2.webp,4860-Denys-Dr_Timnath_CO_80547_M93066-26024,True,True
1663.0,,,1.0,,,1.0,,,apartment,5520 Woodmen Ridge Vw # 5688-302,80923,CO,Colorado Springs,https://ap.rdcpix.com/840db270d61a96152457be56c50a0bf4l-m2334090822od-w480_h360_x2.webp,https://ap.rdcpix.com/840db270d61a96152457be56c50a0bf4l-m110306281od-w480_h360_x2.webp,5520-Woodmen-Ridge-Vw-5688-302_Colorado-Springs_CO_80923_M97885-90967,True,True
1711.0,,,1.0,,,1.0,,,apartment,5520 Woodmen Ridge Vw # 5640-101,80923,CO,Colorado Springs,https://ap.rdcpix.com/0aaaa0ad676256a87c8925b55e41b68cl-m2334090822od-w480_h360_x2.webp,https://ap.rdcpix.com/0aaaa0ad676256a87c8925b55e41b68cl-m110306281od-w480_h360_x2.webp,5520-Woodmen-Ridge-Vw-5640-101_Colorado-Springs_CO_80923_M92578-84073,True,True
1295.0,,,1.0,,,1.0,,,apartment,1852 S Wadsworth Blvd Apt 29,80232,CO,Lakewood,https://ap.rdcpix.com/0f7a2824e46ad64ae682a7cecd8ea587l-m2562021171od-w480_h360_x2.webp,https://ap.rdcpix.com/0f7a2824e46ad64ae682a7cecd8ea587l-m2602493558od-w480_h360_x2.webp,1852-S-Wadsworth-Blvd-Apt-29_Lakewood_CO_80232_M93309-59497,True,True
1439.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave Apt 26107,80232,CO,Lakewood,https://ap.rdcpix.com/8d48158eb16baf7636d4e8642a94e55el-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/8d48158eb16baf7636d4e8642a94e55el-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-Apt-26-107_Lakewood_CO_80232_M94831-49095,True,True
1453.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave # 4107,80232,CO,Lakewood,https://ap.rdcpix.com/11dbe44b27a600e2de3e5dc39547d064l-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/11dbe44b27a600e2de3e5dc39547d064l-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-4107_Lakewood_CO_80232_M91478-88084,True,True
1453.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave # 9106,80232,CO,Lakewood,https://ap.rdcpix.com/7acf32cd3ba00189890c6ef611dfa882l-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/7acf32cd3ba00189890c6ef611dfa882l-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-9106_Lakewood_CO_80232_M90827-79884,True,True
1400.0,,,1.0,,,1.0,,,apartment,1852 S Wadsworth Blvd Apt 16,80232,CO,Lakewood,https://ap.rdcpix.com/431b3e62d05c5dfed7f853f914e9ed55l-m2562021171od-w480_h360_x2.webp,https://ap.rdcpix.com/431b3e62d05c5dfed7f853f914e9ed55l-m2602493558od-w480_h360_x2.webp,1852-S-Wadsworth-Blvd-Apt-16_Lakewood_CO_80232_M95438-00903,True,True
1474.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave Apt 26102,80232,CO,Lakewood,https://ap.rdcpix.com/3de72e5f24e427fc6cb14e6eedfdcd41l-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/3de72e5f24e427fc6cb14e6eedfdcd41l-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-Apt-26-102_Lakewood_CO_80232_M91118-15564,True,True
1494.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave Apt 20103,80232,CO,Lakewood,https://ap.rdcpix.com/0e94e969eddf4533437b3d2e6a5a9ad7l-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/0e94e969eddf4533437b3d2e6a5a9ad7l-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-Apt-20-103_Lakewood_CO_80232_M95313-56914,True,True
1513.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave # 5107,80232,CO,Lakewood,https://ap.rdcpix.com/e5142fd10094d83c96a38d58b261300dl-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/e5142fd10094d83c96a38d58b261300dl-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-5107_Lakewood_CO_80232_M91218-72140,True,True
1529.0,,,1.0,,,1.0,,,apartment,10555 W Jewell Ave Apt 25302,80232,CO,Lakewood,https://ap.rdcpix.com/fdfdec18e05413671d5401594d2e61e5l-m1877397174od-w480_h360_x2.webp,https://ap.rdcpix.com/fdfdec18e05413671d5401594d2e61e5l-m762531720od-w480_h360_x2.webp,10555-W-Jewell-Ave-Apt-25-302_Lakewood_CO_80232_M99829-21712,True,True
1536.0,,,1.0,,,1.0,,,apartment,7865 Allison Way # G208,80005,CO,Arvada,https://ap.rdcpix.com/5a422ce10ced446a5ce893b73c7c6fc6l-m2866577623od-w480_h360_x2.webp,https://ap.rdcpix.com/5a422ce10ced446a5ce893b73c7c6fc6l-m3731562302od-w480_h360_x2.webp,7865-Allison-Way-G208_Arvada_CO_80005_M99361-53086,True,True
1555.0,,,1.0,,,1.0,,,apartment,7865 Allison Way # F308,80005,CO,Arvada,https://ap.rdcpix.com/4a401293dbb22b7a6d6fecab260f9af9l-m2866577623od-w480_h360_x2.webp,https://ap.rdcpix.com/4a401293dbb22b7a6d6fecab260f9af9l-m3731562302od-w480_h360_x2.webp,7865-Allison-Way-F308_Arvada_CO_80005_M90050-87256,True,True
1681.0,,,1.0,,,1.0,,,apartment,7865 Allison Way # C201,80005,CO,Arvada,https://ap.rdcpix.com/1f53c5de40097a7d5437eaf298b8871bl-m2866577623od-w480_h360_x2.webp,https://ap.rdcpix.com/1f53c5de40097a7d5437eaf298b8871bl-m3731562302od-w480_h360_x2.webp,7865-Allison-Way-C201_Arvada_CO_80005_M95298-43240,True,True
1701.0,,,1.0,,,1.0,,,apartment,7865 Allison Way # B308,80005,CO,Arvada,https://ap.rdcpix.com/5fd2177f40e57cdbf2d7dc595cf5944bl-m2866577623od-w480_h360_x2.webp,https://ap.rdcpix.com/5fd2177f40e57cdbf2d7dc595cf5944bl-m3731562302od-w480_h360_x2.webp,7865-Allison-Way-B308_Arvada_CO_80005_M94051-15549,True,True
1701.0,,,1.0,,,1.0,,,apartment,7865 Allison Way # D308,80005,CO,Arvada,https://ap.rdcpix.com/3d373da8f871d8c0e5ddf9c33cff6488l-m2866577623od-w480_h360_x2.webp,https://ap.rdcpix.com/3d373da8f871d8c0e5ddf9c33cff6488l-m3731562302od-w480_h360_x2.webp,7865-Allison-Way-D308_Arvada_CO_80005_M91157-88591,True,True
1195.0,,,0.0,,,1.0,,,apartment,1400 W Mississippi Ave Apt 106,80223,CO,Denver,https://ap.rdcpix.com/cfb926eba60b318e1e5a7ba13348c131l-m2641805955od-w480_h360_x2.webp,https://ap.rdcpix.com/cfb926eba60b318e1e5a7ba13348c131l-m1453291538od-w480_h360_x2.webp,1400-W-Mississippi-Ave-Apt-106_Denver_CO_80223_M97645-31249,True,True
750.0,,,1.0,,,1.0,,,apartment,547 Highway 50 Apt 31,81503,CO,Grand Junction,https://ap.rdcpix.com/3284170229/0e851dab6d89e8902d972ab4b02802ccl-m0od-w480_h360_x2.webp,https://ap.rdcpix.com/618878582/0e851dab6d89e8902d972ab4b02802ccl-m1od-w480_h360_x2.webp,547-Highway-50-Apt-31_Grand-Junction_CO_81503_M98914-65076,,
1400.0,,,1.0,,,1.0,,,apartment,9025 Picabo Rd,80809,CO,Cascade,https://ap.rdcpix.com/4cec118f43603b0e026a6748988a2697l-m1646867738od-w480_h360_x2.webp,https://ap.rdcpix.com/4cec118f43603b0e026a6748988a2697l-m1374490472od-w480_h360_x2.webp,9025-Picabo-Rd_Cascade_CO_80809_M92235-82567,True,True
1777.0,,,1.0,,,1.0,,,apartment,704 Stone Park Ln # 904-300,80863,CO,Woodland Park,https://ap.rdcpix.com/1cf9cb0486b6a78d878b2bb0e690887el-m1584516858od-w480_h360_x2.webp,https://ap.rdcpix.com/1cf9cb0486b6a78d878b2bb0e690887el-m52731867od-w480_h360_x2.webp,704-Stone-Park-Ln-904-300_Woodland-Park_CO_80863_M93103-96469,True,True
,1650.0,2200.0,,1.0,3.0,,1.0,2.0,apartment,10937 Ute Hwy,80504,CO,Longmont,https://ar.rdcpix.com/9f7cec7e966facf7756709c9daf3252ac-f2852929186od-w480_h360_x2.webp,https://ar.rdcpix.com/9f7cec7e966facf7756709c9daf3252ac-f1940383372od-w480_h360_x2.webp,10937-Ute-Hwy_Longmont_CO_80504_M20130-06999,True,True
1842.0,,,1.0,,,1.0,,,apartment,704 Stone Park Ln # 914-206,80863,CO,Woodland Park,https://ap.rdcpix.com/7da7f3b42dd32c93f7563a38a89f1af5l-m1584516858od-w480_h360_x2.webp,https://ap.rdcpix.com/7da7f3b42dd32c93f7563a38a89f1af5l-m52731867od-w480_h360_x2.webp,704-Stone-Park-Ln-914-206_Woodland-Park_CO_80863_M93057-41156,True,True
850.0,,,0.0,,,0.0,,,apartment,777 E 14th Ave Apt 307,80203,CO,Denver,https://ap.rdcpix.com/8cd72d884547f1d3382950ddf4e5726bl-m603411310od-w480_h360_x2.webp,https://ap.rdcpix.com/8cd72d884547f1d3382950ddf4e5726bl-m250772547od-w480_h360_x2.webp,777-E-14th-Ave-Apt-307_Denver_CO_80203_M93083-50692,,
,1686.0,1686.0,,0.0,0.0,,1.0,1.0,apartment,575 N Billings St,80011,CO,Aurora,https://ar.rdcpix.com/05896010dcdf7011e9a560b4a61249ecc-f1077351002od-w480_h360_x2.webp,https://ar.rdcpix.com/05896010dcdf7011e9a560b4a61249ecc-f115382273od-w480_h360_x2.webp,575-Billings-St_Aurora_CO_80011_M15063-05004,False,False
1775.0,,,2.0,,,2.0,,,apartment,6600 S Vine St Apt 205,80121,CO,Centennial,https://ap.rdcpix.com/79a5c7c813e7773baa7a56d8eacd74f7l-m496962721od-w480_h360_x2.webp,https://ap.rdcpix.com/79a5c7c813e7773baa7a56d8eacd74f7l-m1733726643od-w480_h360_x2.webp,6600-S-Vine-St-Apt-205_Centennial_CO_80121_M97319-81256,True,True
1550.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 11-205,80817,CO,Fountain,https://ap.rdcpix.com/38f512920f6f434b587cbdd1ad7627a9l-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/38f512920f6f434b587cbdd1ad7627a9l-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-11-205_Fountain_CO_80817_M90934-93854,True,True
1431.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 02-308,80817,CO,Fountain,https://ap.rdcpix.com/9122fc16603648c4e24264afee62e8c3l-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/9122fc16603648c4e24264afee62e8c3l-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-02-308_Fountain_CO_80817_M97990-42058,True,True
1600.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 01-204,80817,CO,Fountain,https://ap.rdcpix.com/9503a61c27da15e01952ae32993ce3ccl-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/9503a61c27da15e01952ae32993ce3ccl-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-01-204_Fountain_CO_80817_M96472-36557,True,True
1421.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 02-203,80817,CO,Fountain,https://ap.rdcpix.com/d3a12f718983de4b2b91ecb547816ee0l-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/d3a12f718983de4b2b91ecb547816ee0l-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-02-203_Fountain_CO_80817_M95155-49984,True,True
1421.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 05-201,80817,CO,Fountain,https://ap.rdcpix.com/64fa246d78c3bcdfcfd7865663cc2e2el-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/64fa246d78c3bcdfcfd7865663cc2e2el-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-05-201_Fountain_CO_80817_M97274-25269,True,True
1580.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 16-206,80817,CO,Fountain,https://ap.rdcpix.com/72214f961705f70fc95711ed5b32062dl-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/72214f961705f70fc95711ed5b32062dl-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-16-206_Fountain_CO_80817_M96798-66392,True,True
1680.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 11-102,80817,CO,Fountain,https://ap.rdcpix.com/89620d93fe6f9fb3096edc0f8c50311el-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/89620d93fe6f9fb3096edc0f8c50311el-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-11-102_Fountain_CO_80817_M90898-25144,True,True
1734.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 16-304,80817,CO,Fountain,https://ap.rdcpix.com/9fd6c9ec959ddfbe6e1a4ac0da7002e6l-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/9fd6c9ec959ddfbe6e1a4ac0da7002e6l-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-16-304_Fountain_CO_80817_M92349-27177,True,True
1576.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 05-102,80817,CO,Fountain,https://ap.rdcpix.com/0bc337d6bdb841acd2d0b2ce0efd3dcfl-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/0bc337d6bdb841acd2d0b2ce0efd3dcfl-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-05-102_Fountain_CO_80817_M91115-77120,True,True
1576.0,,,1.0,,,1.0,,,apartment,7765 Pitcher Pt # 05-103,80817,CO,Fountain,https://ap.rdcpix.com/ce7ea42d4ff1fe5b42e85297a6b06f72l-m304379695od-w480_h360_x2.webp,https://ap.rdcpix.com/ce7ea42d4ff1fe5b42e85297a6b06f72l-m3402450632od-w480_h360_x2.webp,7765-Pitcher-Pt-05-103_Fountain_CO_80817_M99795-31971,True,True
